volume,page,table_id,lot_no,qty_or_unit,item,buyer,price
第1742年（二）卷,434,383,1548,,4妇女房间，来自埃伦贝根（4 Frauenzimmer Hühe von Ellenbein）,,
第1742年（二）卷,434,383,1549,,50烟纸，烟草号1（50 emaill. Tabatieren n:o 1）,,
第1742年（二）卷,434,383,1550,,50同上（50 dito）,,
第1742年（二）卷,434,383,1551,,50同上（50 dito）,,
第1742年（二）卷,434,383,1552,,50同上（50 dito）,,
第1742年（二）卷,434,383,1553,,50同上（50 dito）,,
第1742年（二）卷,434,383,1554,,46同上，或，9/福特（46 dito m. o. w. 9/Forte）,,
第1742年（二）卷,434,383,1555,,22同上，或，否2 8/福特（22 dito m. o. w. no 2 8/Forte）,,
第1742年（二）卷,434,383,1556,,20同上，或，否3 7/福特（20 dito m. o. w. no 3 7/Forte）,,
第1742年（二）卷,434,383,1557,,8妇女房间，来自埃伦贝根（8 Frauenzimmer Hühe von Ellenbein）,,
第1742年（二）卷,434,383,1558,,8同上（8 dito）,,
第1742年（二）卷,434,383,1559,,9同上（9 dito）,,
第1742年（二）卷,434,383,1560,,500黑竹纤维，带珍珠母，宽（500 Schwarze Bamboesfacher mit Perlmutter u. weiß Futter）,,
第1742年（二）卷,434,383,1561,,500同上（500 dito）,,
第1742年（二）卷,434,383,1562,,500同上，或（500 dito m. o. w.）,,
第1742年（二）卷,434,383,1563,,50来自伊彻姆的鱼（50 Fächer von Ytcham）,,
第1742年（二）卷,434,383,1564,,60同上，或（60 dito m. o. w.）,,
第1742年（二）卷,434,383,1565,,25来自伊彻姆的盐泽伦，每100个盐（25 Sarz Jerrons von Ytcham a 100 pr. Satz）,,
第1742年（二）卷,434,383,1566,,25同上，或（25 dito m. o. w.）,,
第1742年（二）卷,434,383,P. 1567,,50中国麻黎延（50 Chineef. Mahlereyen）,,
第1742年（二）卷,434,383,1568,,50同上（50 dito）,,
第1742年（二）卷,434,383,1569,,50同上（50 dito）,,
第1742年（二）卷,434,383,1570,,50同上，或（50 dito m. o. w.）,,
第1742年（二）卷,434,383,1571,,15混合茶-丝绸盖（15 gemählte Thé-Tütch Decken）,,
第1742年（二）卷,434,383,1572,,15同上，或（15 dito m. o. w.）,,
第1742年（二）卷,434,383,1573,,20内部鱼，或（20 beinerne Fächer m. o. w.）,,
第1742年（二）卷,434,383,1574,,12混合茶-丝绸盖（12 gemählte Thé-,,
第1742年（二）卷,435,384,P. 1628,,,,
第1742年（二）卷,435,384,1629,,,,
第1742年（二）卷,435,384,1630,,,,
第1742年（二）卷,435,384,1631,,,,
第1742年（二）卷,435,384,1632,,,,
第1742年（二）卷,435,384,1633,,,,
第1742年（二）卷,435,384,1634,,,,
第1742年（二）卷,435,384,1635,,,,
第1742年（二）卷,435,384,1636,,,,
第1742年（二）卷,435,384,1637,,,,
第1742年（二）卷,435,384,1638,,,,
第1742年（二）卷,435,384,1639,,,,
第1742年（二）卷,435,384,1640,,,,
第1742年（二）卷,435,384,1641,,,,
第1742年（二）卷,435,384,1642,,,,
第1742年（二）卷,435,384,1643,,,,
第1742年（二）卷,435,384,1644,,,,
第1742年（二）卷,435,384,1645,,,,
第1742年（二）卷,435,384,1645,,,,
第1742年（二）卷,435,384,1647,,,,
第1742年（二）卷,435,384,1648,,,,
第1742年（二）卷,435,384,1649,,,,
第1742年（二）卷,435,384,1650,,,,
第1742年（二）卷,435,384,P. 1651,,,,
第1742年（二）卷,435,384,1652,,,,
第1742年（二）卷,435,384,1653,,,,
第1742年（二）卷,435,384,1654,,,,
第1742年（二）卷,435,384,1655,,,,
第1742年（二）卷,435,384,1656,,,,
第1742年（二）卷,435,384,1657,,,,
第1742年（二）卷,435,384,1658,,,,
第1742年（二）卷,436,385,10,,,,
第1742年（二）卷,436,385,11,,,,
第1742年（二）卷,437,386,P. 1785,,,,
第1742年（二）卷,437,386,1787,,,,
第1742年（二）卷,437,386,1788,,,,
第1742年（二）卷,437,386,1789,,,,
第1742年（二）卷,437,386,1790,,,,
第1742年（二）卷,437,386,1791,,,,
第1742年（二）卷,437,386,1792,,,,
第1742年（二）卷,437,386,1793,,,,
第1742年（二）卷,437,386,1794,,,,
第1742年（二）卷,437,386,1795,,,,
第1742年（二）卷,437,386,1796,,,,
第1742年（二）卷,437,386,1797,,,,
第1742年（二）卷,437,386,1798,,,,
第1742年（二）卷,437,386,1799,,,,
第1742年（二）卷,438,387,1-5,,,,
第1742年（二）卷,438,387,6-10,,,,
第1742年（二）卷,438,387,11,,,,
第1742年（二）卷,438,387,12-14,,,,
第1742年（二）卷,438,387,15,,,,
第1742年（二）卷,438,387,16,,,,
第1742年（二）卷,438,387,17-18,,,,
第1742年（二）卷,438,387,19-20,,,,
第1742年（二）卷,438,387,21,,,,
第1742年（二）卷,438,387,22,,,,
第1742年（二）卷,438,387,23-24,,,,
第1742年（二）卷,438,387,25-27,,,,
第1742年（二）卷,438,387,28,,,,
第1742年（二）卷,438,388,1,,,,
第1742年（二）卷,438,388,2,,,,
第1742年（二）卷,438,388,3,,,,
第1742年（二）卷,438,388,4,,,,
第1742年（二）卷,438,388,5,,,,
第1742年（二）卷,438,388,6,,,,
第1742年（二）卷,438,388,7,,,,
第1742年（二）卷,438,388,8,,,,
第1742年（二）卷,438,388,9,,,,
第1743年（一）卷,444,389,B.132,,109件此类A，1包,,
第1743年（一）卷,444,389,133,,109件,,
第1743年（一）卷,444,389,134,,100件B,,
第1743年（一）卷,444,389,135,,100件,,
第1743年（一）卷,444,389,136,,100件,,
第1743年（一）卷,444,389,137,,100件,,
第1743年（一）卷,444,389,138,,100件,,
第1743年（一）卷,444,389,139,,100件,,
第1743年（一）卷,444,389,140,,100件,,
第1743年（一）卷,444,389,141,,100件,,
第1743年（一）卷,444,389,142,,100件,,
第1743年（一）卷,444,389,143,,100件,,
第1743年（一）卷,444,389,144,,100件,,
第1743年（一）卷,444,389,145,,100件,,
第1743年（一）卷,444,389,146,,100件,,
第1743年（一）卷,444,389,147,,120件,,
第1743年（一）卷,444,389,148,,100件C,,
第1743年（一）卷,444,389,149,,100件,,
第1743年（一）卷,444,389,150,,100件,,
第1743年（一）卷,444,389,151,,100件A，1包,,
第1743年（一）卷,444,389,152,,100件,,
第1743年（一）卷,444,389,B.153,,100件此类A，1包,,
第1743年（一）卷,444,389,154,,100件,,
第1743年（一）卷,444,389,155,,100件,,
第1743年（一）卷,444,389,156,,100件B,,
第1743年（一）卷,444,389,157,,100件,,
第1743年（一）卷,444,389,158,,100件,,
第1743年（一）卷,444,389,159,,100件B,,
第1743年（一）卷,444,389,160,,80件,,
第1743年（一）卷,444,390,161,1,80件，1包,M.本宁(M.Benning),15.20
第1743年（一）卷,444,390,162,2,92件,林德马克(Lindmarck),16.1
第1743年（一）卷,444,391,163,3,100件，1包,P.劳特巴赫(P. Lauterbach),15.1
第1743年（一）卷,444,391,164,4,100件,M.本宁(M.Benning),15.1
第1743年（一）卷,444,391,165,5,100件,P.劳特巴赫(P. Lauterbach),15.5
第1743年（一）卷,444,391,166,6,100件,阿尔布·阿诺尔特(Arb.Arnoldt),15.5
第1743年（一）卷,444,391,167,7,80件,沃尔夫(Wolff),14.8
第1743年（一）卷,444,391,168,8,80件,林德马克(Lindmarck),14.2
第1743年（一）卷,446,394,425,1,,100件，1包...C.阿特伍登(C. Artwodden),8.8
第1743年（一）卷,446,394,426,2,,100件...C.伊丽莎白(C.Elisabeth),8.11
第1743年（一）卷,446,394,427,3,,100件...比茨(Bitts),8.12
第1743年（一）卷,446,394,428,4,,100件...L.克里斯托弗森(L. Christophersen),8.11
第1743年（一）卷,446,394,429,5,,100件...F.M.马尔伯格(F.M.Malberg),8.9
第1743年（一）卷,446,394,430,6,,100件B...N.坎贝尔(N. Campbell),9.10
第1743年（一）卷,446,395,432,8,,117件...比茨(Bitts),8.4
第1743年（一）卷,446,395,433,9,,117件...比茨(Bitts),8.3
第1743年（一）卷,446,396,434,1,,100件，1包...C.克里斯托弗森(C. Christophersen),11.1
第1743年（一）卷,446,396,B. 435,2,,100件直运，1包...6.哈比希(6. Habichts),11
第1743年（一）卷,446,396,436,3,,100件...N.施尔格伦(N. Schlgrens),11
第1743年（一）卷,446,396,437,4,,100件...N.坎贝尔(N. Campbell),11
第1743年（一）卷,446,396,438,5,,100件...比茨(Bitts),11
第1743年（一）卷,446,396,439,6,,100件...J.舒尔茨(J. Schultz),11.1
第1743年（一）卷,446,397,441,8,,100件...D.迪德格伦(D. Diedgren),11.8
第1743年（一）卷,446,397,442,9,,100件...林德马克(Lindmarck),11.5
第1743年（一）卷,446,399,443,,,360件，3包...N.迪德格伦(N. Diedgren),5.14
第1743年（一）卷,446,399,446,4 a 6,,360件...比茨(Bitts),5.10
第1743年（一）卷,446,399,447,7 a 9,,360件...N.d.罗布(N.d. Robb),5.15
第1743年（一）卷,446,399,448,10 a 12,,360件...拉比埃(Labieu),5.11
第1743年（一）卷,446,399,449,13 a 15,,360件...科什贝尔(Koschbell),5.15
第1743年（一）卷,446,399,450,16 a 18,,360件...林德马克(Lindmarck),5.15
第1743年（一）卷,446,399,451,19 a 21,,360件...N.施尔格伦(N. Schlgrens),5.15
第1743年（一）卷,446,399,452,22 a 24,,360件...林德马克(Lindmarck),5.16
第1743年（一）卷,451,400,B.601,"塔布索 (Tabuteau) 42, 11",184圣迪维尔特 (St. diverte),,
第1743年（一）卷,451,400,602,"迪托 (Ditto) 42, 1",195圣特林丹斯迪托迪托,,
第1743年（一）卷,451,400,603,N.塔布松 (N. Tabusson) 60,93圣迪维尔特迪托迪托，93圣多雷亚斯 (St. Doreas) 未切，40科比 (Cob.) 1，2迪托 (br.),,
第1743年（一）卷,451,400,604,"J.塔布索 (J. Tabuteau) 51, 8",100圣多雷亚斯迪托迪托,,
第1743年（一）卷,451,400,605,"罗斯内尔 (Rosnells) 21, 1",25圣马哈穆迪 (St. Mahamoody) 宽幅，未切，25科比 (Cob.) 长,,
第1743年（一）卷,451,400,606,"F.穆尔 (F. Muhr) 21, 1",25迪托,,
第1743年（一）卷,451,400,607,N.塔布索 (N. Tabuteau) 20,25迪托,,
第1743年（一）卷,451,400,608,沃特林 (Wetterling) 21,25迪托,,
第1743年（一）卷,451,400,609,"P.马尔 (P. Malt) 21, 1",25迪托,,
第1743年（一）卷,451,400,610,"N.塔布索 (N. Tabuteau) 20, 01",25迪托,,
第1743年（一）卷,451,400,611,"迪托 (Ditto) 20, 02",25迪托,,
第1743年（一）卷,451,400,612,"迪托 (Ditto) 20, 17",25迪托,,
第1743年（一）卷,451,400,613,"迪托 (Ditto) 20, 8",25迪托,,
第1743年（一）卷,451,400,614,"迪托 (Ditto) 20, 3",25迪托,,
第1743年（一）卷,451,400,615,"迪托 (Ditto) 20, 6",25迪托,,
第1743年（一）卷,451,400,616,"迪托 (Ditto) 19, 1",25迪托,,
第1743年（一）卷,451,400,617,"迪托 (Ditto) 20, 8",25迪托,,
第1743年（一）卷,451,400,618,"迪托 (Ditto) 19, 17",25迪托,,
第1743年（一）卷,451,400,619,"迪托 (Ditto) 20, 21",25迪托,,
第1743年（一）卷,451,400,620,"迪托 (Ditto) 20, 16",24迪托 (m.o.w.),,
第1743年（一）卷,452,401,B. 569,4½,10包，同上 (dito) . . . A. Benning . . .,,
第1743年（一）卷,452,401,570,4½,10包 (dito) . . . S. Nilsen . . .,,
第1743年（一）卷,452,401,571,4½,10包 (dito) . . . Roschell . . .,,
第1743年（一）卷,452,401,572,4½,10包 (dito) . . . R. Dahlgren . . .,,
第1743年（一）卷,452,401,573,4½,10包 (dito) . . . Ditte . . .,,
第1743年（一）卷,452,401,574,4½,10包 (dito) . . . Freuchen . . .,,
第1743年（一）卷,452,401,575,4½,10包 (dito) . . . S. b. Nilsen . . .,,
第1743年（一）卷,452,401,576,4½,10包 (dito) . . . A. Benning . . .,,
第1743年（一）卷,452,401,577,4½,10包 (dito) . . . Freuchen . . .,,
第1743年（一）卷,452,401,578,4½,10包 (dito) . . . A. Nilsen . . .,,
第1743年（一）卷,452,401,579,4½,10包 (dito) . . . A. Benning . . .,,
第1743年（一）卷,452,401,580,4½,10包 (dito) . . . S. b. Kraft . . .,,
第1743年（一）卷,452,401,581,4½,10包 (dito) . . . S. b. Nilsen . . .,,
第1743年（一）卷,452,401,582,4½,10包 (dito) . . . Freuchen . . .,,
第1743年（一）卷,452,401,583,4½,10包 (dito) . . . Roschell . . .,,
第1743年（一）卷,452,401,584,4½,10包 (dito) . . . Freuchen . . .,,
第1743年（一）卷,452,401,585,4½,10包 (dito) . . . S. b. Nilsen . . .,,
第1743年（一）卷,452,401,586,4½,10包 (dito) . . . Usb. Arnoldt . . .,,
第1743年（一）卷,452,401,587,4½,10包 (dito) . . . A. Dahlgren . . .,,
第1743年（一）卷,452,401,588,4½,10包 (dito) . . . S. b. Nilsen . . .,,
第1743年（一）卷,452,401,589,5,10包 (dito) . . . Ditte . . .,,
第1743年（一）卷,452,401,590,5,10包 (dito) . . . Freuchen . . .,,
第1743年（一）卷,452,401,591,4½,10包 (dito) . . . Ditte . . .,,
第1743年（一）卷,452,401,B. 592,5,10包，同上 (dito) . . . S. b. Nilsen . . .,,
第1743年（一）卷,452,401,593,5,10包 (dito) . . . R. Dahlgren . . .,,
第1743年（一）卷,452,401,594,5,10包 (dito) . . . Ditte . . .,,
第1743年（一）卷,452,401,595,4½,15包，同上 (m.o.w.) . . . Usb. Arnoldt . . .,,
第1743年（一）卷,452,401,596,4½,10袋 (Säcke dito)，每包5磅 (à 5 pf. Thara) . . . Ditte . . .,,
第1743年（一）卷,452,401,597,4½,10包 (dito) . . . S. b. Nilsen . . .,,
第1743年（一）卷,452,401,598,5,10包 (dito) . . . Freuchen . . .,,
第1743年（一）卷,452,401,599,5,14包，同上 (m.o.w.) . . . Ditte . . .,,
第1743年（一）卷,452,401,600,1,"10包，特别 (Packt. befchld. dito, m.o.w.) . . . R. Benning . . .",,
第1743年（一）卷,453,402,B. 453,25 a 27,360件同上，3包,E.Brunell,5.16
第1743年（一）卷,453,402,454,28 a 30,360件同上,E.Arfwedson,5.15
第1743年（一）卷,453,402,455,31 a 33,360件同上,J.Schultz,5.15
第1743年（一）卷,453,402,456,34 a 36,360件同上,Wolcott,5.15
第1743年（一）卷,453,402,457,37 a 39,360件同上,A.Roth,5.15
第1743年（一）卷,453,402,458,40 a 42,360件同上,Freudhen,5.15
第1743年（一）卷,453,402,459,43 a 45,360件同上,Axl.Arnoldt,5.16
第1743年（一）卷,453,402,460,46 a 48,360件同上,M.Stiernson,5.16
第1743年（一）卷,453,402,461,49 a 51,360件同上,Reichelle,5.17
第1743年（一）卷,453,402,462,52 a 54,360件同上,J.Wilken,5.17
第1743年（一）卷,453,402,463,55 a 58,360件同上,A.Liesgren,5.22
第1743年（一）卷,453,402,464,59 a 61,360件同上,J.J.Wilken,5.19
第1743年（一）卷,453,402,465,62 a 64,360件同上,P.Bornedt,5.20
第1743年（一）卷,453,402,466,65 a 67,360件同上,P.Freudhen,5.21
第1743年（一）卷,453,402,467,68 a 70,360件同上,P.Lauterbaum,5.21
第1743年（一）卷,453,402,468,71 a 73,360件同上,M.Dahlgren,5.23
第1743年（一）卷,453,402,469,74 a 76,360件同上,Lindmarck,5.24
第1743年（一）卷,453,402,470,77 a 79,360件同上,Ditto,5.24
第1743年（一）卷,453,402,471,80 a 82,360件同上,A.st.Roth,5.24
第1743年（一）卷,453,402,472,83 a 85,360件同上,Ditto,5.24
第1743年（一）卷,453,402,473,86 a 88,360件同上,J.Wilken,5.28
第1743年（一）卷,453,402,474,89. 90,240件同上，2包,M.Dahlgren,5.20
第1743年（一）卷,453,402,475,55,160件同上(30件已交付),P.Otzdahl,6.—
第1743年（一）卷,453,402,B.476,Phoraes，宽28 Cobid长，u.2,dito宽,—,9.14
第1743年（一）卷,453,402,—,80件同上,—,—,
第1743年（一）卷,453,402,—,80件同上,—,—,
第1743年（一）卷,453,402,477,3. 4,160件同上，2包,M.Matson,9.14
第1743年（一）卷,453,402,478,5. 6,160件同上,P.Brunell,7.14
第1743年（一）卷,453,402,479,7. 8,160件同上,Wolcott,7.14
第1743年（一）卷,453,402,480,9. 10,160件同上,P.Lauterbaum,7.14
第1743年（一）卷,453,402,481,11. 12,160件同上,Lindmarck,7.14
第1743年（一）卷,453,402,482,13. 14,160件同上,E.Arfwedson,7.14
第1743年（一）卷,453,402,483,15. 16,160件同上,Reichels,7.14
第1743年（一）卷,453,402,484,17. 18,160件同上,P.Lauterbaum,7.2
第1743年（一）卷,453,402,485,19. 20,160件同上,Ditto,7.1
第1743年（一）卷,453,402,486,21. 22,160件同上,Ditto,7.4
第1743年（一）卷,453,402,487,23. 24,160件同上,E.Dabiels,7.5
第1743年（一）卷,453,402,488,25. 26,160件同上,M.Dahlgren,7.5
第1743年（一）卷,453,402,489,27. 28,160件同上,Lindmarck,7.4
第1743年（一）卷,453,402,490,29. 30,160件同上,M.Dahlgren,7.5
第1743年（一）卷,453,402,491,31. 32,160件同上,J.Dahlgren,7.2
第1743年（一）卷,453,402,492,33. 34,160件同上,E.Laufweden,7.4
第1743年（一）卷,453,402,493,35. 36,160件同上,M.Stiernson,7.4
第1743年（一）卷,453,402,494,37. 38,160件同上,J.Dahlgren,7.8
第1743年（一）卷,453,402,495,39,80件同上,—,—
第1743年（一）卷,453,402,—,40,84件同上,—,—
第1743年（一）卷,453,402,—,164件同上,M.Stiernson,7.9,
第1743年（一）卷,456,403,1016,,,,
第1743年（一）卷,456,403,1017,,,,
第1743年（一）卷,456,403,1018,,,,
第1743年（一）卷,456,403,1019,,,,
第1743年（一）卷,456,403,1020,,,,
第1743年（一）卷,456,403,1021,,,,
第1743年（一）卷,456,403,1022,,,,
第1743年（一）卷,456,403,1023,,,,
第1743年（一）卷,456,403,1024,,,,
第1743年（一）卷,456,403,1025,,,,
第1743年（一）卷,456,403,1026,,,,
第1743年（一）卷,456,403,1027,,,,
第1743年（一）卷,456,403,1028,,,,
第1743年（一）卷,456,403,1029,,,,
第1743年（一）卷,456,403,1030,,,,
第1743年（一）卷,456,403,1031,,,,
第1743年（一）卷,456,403,1032,,,,
第1743年（一）卷,456,403,1033,,,,
第1743年（一）卷,456,403,1034,,,,
第1743年（一）卷,456,403,1035,,,,
第1743年（一）卷,456,403,1036,,,,
第1743年（一）卷,456,403,1037,,,,
第1743年（一）卷,456,403,1038,,,,
第1743年（一）卷,456,403,1039,,,,
第1743年（一）卷,456,403,1040,,,,
第1743年（一）卷,456,403,1041,,,,
第1743年（一）卷,456,403,1042,,,,
第1743年（一）卷,456,403,1043,,,,
第1743年（一）卷,456,403,1044,,,,
第1743年（一）卷,456,403,1045,,,,
第1743年（一）卷,456,403,1046,,,,
第1743年（一）卷,459,404,B. 1199,,30迪托,,21. 5—
第1743年（一）卷,459,404,1200,,30迪托,,21. 6—
第1743年（一）卷,459,404,1201,,22迪托,,22. 1—
第1743年（一）卷,459,404,1202,,20英尺 Therandans Canicula未分级；40 Cob. l. u. 2；do br.,,40. 15—
第1743年（一）卷,459,404,1203,,26英尺 Romall Mullmill a 20 pr. ft.,,24. —
第1743年（一）卷,459,404,1204,,25迪托,,
第1743年（一）卷,459,404,1205,,30英尺 Doreas Canicula未分级；40 Cob. l. u. 2；do br.,,26. —
第1743年（一）卷,459,404,1206,,29迪托,,26. —
第1743年（一）卷,459,404,1207,,25英尺 Romall Charcana a 10 pr.,,17. 5—
第1743年（一）卷,459,404,1208,,10英尺 Japonis未分级；20 Cob. l. u. 2；do br.,,
第1743年（一）卷,459,404,1209,,10迪托,,14. 8—
第1743年（一）卷,459,404,1210,,15英尺 Maramar do l. u. br.,,
第1743年（一）卷,459,404,1211,,10英尺 Hazaras do l. u. br.,,
